id,score
100323,5.559452861360114
100324,5.510583490366116
100325,5.604246824834263
100326,5.638054809591267
100327,5.890739505877718
100328,5.787369794707047
100329,5.158916539396159
100330,5.758475482391077
100331,5.5183792429743335
100332,5.553322170046158
100333,5.764361488458235
100334,5.803375362593215
100335,5.492826114685158
100336,5.793797771329992
100337,5.706900784862228
100338,5.648030771335471
100339,5.555360904196277
100340,5.977825901907636
100341,5.423656100174412
100342,5.858140113850823
100343,5.428280871652532
100344,5.447713770903647
100345,5.886339372547809
100346,5.418384807882831
100347,5.315375474921893
100348,5.1865935805253685
100349,5.478862245283381
100350,5.846953755455616
100351,5.942524097910791
100352,5.612630296687712
100353,5.2827182485489175
100354,5.463974185928237
100355,5.386487740353914
100356,5.939991233142791
100357,5.298974455494317
100358,5.7226625918974605
100359,5.58596249888069
100360,5.650581905152649
100361,5.912168860566453
100362,5.890339467179729
100363,5.504079711548911
100364,5.889838873583358
100365,5.6881216005422175
100366,5.618867459357716
100367,5.50528281127481
100368,5.37396698640805
100369,5.978311122744344
100370,6.203884307578846
100371,5.630623850476695
100372,5.358996051596478
100373,5.210919503944751
100374,5.527779395284597
100375,5.715304216661025
100376,5.439487466122955
100377,5.583749166573398
100378,5.390610655769706
100379,5.819720036059152
100380,5.393233731389046
100381,5.986649584840052
100382,5.769453583867289
100383,5.698134243313689
100384,5.563296385953436
100385,6.06039793058153
100386,5.65491097290942
100387,5.865064384342986
100388,5.855118597348337
100389,5.525227802747395
100390,5.882743855298031
100391,5.649279597055283
100392,5.722278038854711
100393,5.869888628891204
100394,5.337182651739568
100395,5.3361343301367015
100396,5.468932769726962
100397,5.659431135674822
100398,5.642630868707784
100399,5.62843268411234
100400,5.681810872396454
100401,5.91875125723891
100402,5.384338974603452
100403,5.340662846923806
100404,6.107569834566675
100405,5.25671594805317
100406,5.390194590028841
100407,5.160384508315474
100408,5.960426693112822
100409,5.4505560554534895
100410,5.774882762503694
100411,5.564604562823661
100412,5.511198715292267
100413,5.828364425746258
100414,5.702959960792214
100415,5.765022518869955
100416,5.441313220011125
100417,5.858116078044986
100418,5.774896496557631
100419,5.585513271726086
100420,5.209699532875675
100421,5.380922255688347
100422,5.938389478975296
100423,5.863115831205505
100424,5.556997288018465
100425,5.618370779018733
100426,5.500553013058379
100427,5.72867676927126
100428,5.745493078255095
100429,5.549815824462712
100430,5.536333023163024
100431,5.6581365878810175
100432,5.990914805908687
100433,5.54303059875383
100434,5.816311225120444
100435,5.637012452119961
100436,5.861500847444404
100437,5.929853068373632
100438,6.046533669839846
100439,5.492292408423964
100440,5.731641831611341
100441,5.27283450239338
100442,5.638777496293187
100443,5.672731419836055
100444,5.59806368649879
100445,5.812707060773391
100446,5.701848006436194
100447,5.856890125200152
100448,5.365457933628932
100449,5.586740430473583
100450,5.573498171346728
100451,5.35481340775732
100452,5.585508215823211
100453,5.663667185872328
100454,5.363098072353751
100455,5.750840432941914
100456,5.468340319326671
100457,5.993052497520694
100458,5.916895363108779
100459,5.600551956915297
100460,5.673731247370597
100461,5.345769758554525
100462,5.75066224206239
100463,5.546812891494483
100464,5.362042075488716
100465,5.555681545833068
100466,5.795648963263375
100467,5.793442938767839
100468,5.757290139859833
100469,5.883397548415815
100470,5.828086656831147
100471,5.808682164933998
100472,5.408014938897395
100473,5.866599099710584
100474,5.392708396855596
100475,5.608014517376432
100476,5.426100218086504
100477,6.049778805390815
100478,5.531079111373401
100479,5.686464632861316
100480,5.843645337052294
100481,5.742124330135994
100482,5.946171573833453
100483,5.749318775953725
100484,5.1998759829148185
100485,5.877477641959558
100486,6.012242382916156
100487,5.234099467579654
100488,5.449571202552761
100489,5.351581399620045
100490,5.405101590091363
100491,6.1706408963073045
100492,5.572192947889562
100493,5.622704082110431
100494,5.763115596259013
100495,6.1029854372900445
100496,5.320579774968792
100497,5.905947592487792
100498,5.865278675810259
100499,5.916435887513217
100500,5.778757259722624
100501,5.663535499130376
100502,5.754381742270198
100503,6.073433848054265
100504,6.0429030536724895
100505,5.534027823247016
100506,5.829812454408966
100507,6.0291805593296885
100508,5.400687173678307
100509,5.187890295914258
100510,5.584668560652062
100511,5.476913279504515
100512,5.753362280418514
100513,5.158711060539645
100514,5.436756451847032
100515,5.771126036604983
100516,5.874589057057165
100517,5.393220133672003
100518,6.02538246056065
100519,5.4479261948035855
100520,5.63515422733326
100521,5.666633424349129
100522,5.614830509177409
100523,5.137686718342593
100524,5.306569012871478
100525,5.759080219257157
100526,5.387284881413507
100527,5.938695657561766
100528,5.536726155056385
100529,5.875635507632978
100530,5.5267408937215805
100531,5.699612747994252
100532,5.764562523414497
100533,5.553961132784025
100534,5.311253760941327
100535,5.849131280692745
100536,5.234824486920843
100537,5.811157306365203
100538,5.86215310235275
100539,5.768421959859552
100540,5.775077529615373
100541,5.685853568415041
100542,5.153853839728981
100543,5.683544004627038
100544,5.534598873593495
100545,5.62919713195879
100546,5.492005073036125
100547,5.515748204095871
100548,5.558779320097528
100549,5.369230463926215
100550,5.664823700557463
100551,5.677879223017953
100552,5.420665264537092
100553,5.832983814166255
100554,6.0471777090861
100555,5.669341846485622
100556,5.56168807024369
100557,5.637440878665075
100558,5.829980637790868
100559,5.569867229962256
100560,5.651480258296942
100561,5.98017353708201
100562,5.396391786853201
100563,5.712655330309644
100564,5.541658239562821
100565,5.982338687841548
100566,5.889552983921021
100567,5.484494307922432
100568,5.781232872279361
100569,5.366052201425191
100570,5.56204752404301
100571,6.01013327378314
100572,5.911956455354812
100573,5.65986046258331
100574,5.61426049147849
100575,5.1395523105748
100576,5.336311139166355
100577,5.607930165249854
100578,5.4802470382419415
100579,5.43225983803859
100580,5.51185343695397
100581,5.495129902061308
100582,5.702535980963148
100583,5.736447171846521
100584,5.428036323748529
100585,5.687309337110492
100586,5.30762438140664
100587,5.619522781780688
100588,5.149111769278534
100589,5.8406796415220015
100590,5.920049171530991
100591,5.546940427266236
100592,6.206610931025352
100593,5.261263261454587
100594,5.697697528041317
100595,5.626130873504735
100596,5.401830828166567
100597,6.040934175020084
100598,5.520508136542048
100599,5.806621430878295
100600,5.4079008982516825
100601,5.445463662181282
100602,5.53361219711951
100603,5.466779816852068
100604,5.270654792067944
100605,5.380433788406663
100606,5.375325503191561
100607,5.798821432494151
100608,5.740508384624263
100609,5.632708087796345
100610,5.42235305372742
100611,5.421193675123504
100612,5.843823781746323
100613,5.508993442796054
100614,5.9672101840697
100615,5.678719396295492
100616,5.7312258421152364
100617,5.292495655594394
100618,5.378868681495078
100619,5.5379645733046345
100620,5.768042171053821
100621,5.654042855021544
100622,5.357743683736771
100623,5.433498454745859
100624,5.490314155744272
100625,5.567833995781257
100626,5.655487500556774
100627,5.534663112834096
100628,5.506292718433542
100629,5.760623569847667
100630,5.8606982730998425
100631,5.534262549015693
100632,5.671525428479072
100633,5.948073374325759
100634,5.751326511148363
100635,5.779266280620504
100636,6.130129211000167
100637,5.731229018361773
100638,5.829496008525894
100639,5.368298811838031
100640,5.34435239621962
100641,5.404818267794326
100642,5.786668354965514
100643,5.429783769242931
100644,5.4922529721370665
100645,5.530183196999133
100646,5.656186936976155
100647,5.773885573551524
100648,5.524170010234229
100649,5.247614734165836
100650,5.362924091085006
100651,5.79670847755915
100652,5.74179371696664
100653,6.009865641042779
100654,5.633965390734375
100655,5.874958883439831
100656,5.283896569395438
100657,5.651446700678207
100658,5.807574789199862
100659,5.836241615354084
100660,5.373217395230313
100661,5.755705106232199
100662,5.738416618260089
100663,5.852822925320652
100664,5.705809956649318
100665,5.739934726210777
100666,5.495904430950759
100667,5.662744810804725
100668,5.88273791098618
100669,6.05188584489224
100670,5.100606724547106
100671,5.628309002146125
100672,5.443143978307489
100673,5.294364813278662
100674,5.854883279534988
100675,5.698248575892649
100676,5.589587194852356
100677,5.904309573787032
100678,5.601558868540451
100679,5.965652038925327
100680,5.836454855510965
100681,5.599124670625315
100682,6.401811543990334
100683,5.754977139207767
100684,5.6928614302341884
100685,5.723850500391563
100686,5.26073990232544
100687,6.1658005455101375
100688,5.955155518095125
100689,5.659210614045151
100690,5.641012462670915
100691,6.080958570091752
100692,5.572921321727336
100693,5.593852139165392
100694,5.808815073367441
100695,5.39430553195416
100696,5.533296439476544
100697,5.702159952721559
100698,5.471816762175877
100699,5.285397196706981
100700,5.54172985185869
100701,5.298767019645311
100702,5.498003533692099
100703,5.677421903455979
100704,5.736494509270415
100705,5.946156865276862
100706,5.390852774688028
100707,5.5535256281727925
100708,5.720957294921391
100709,5.765139168710448
100710,6.160213525483414
100711,5.17226519603355
100712,5.870315145533823
100713,5.9444769768597325
100714,5.8040007571689785
100715,5.632840763370041
100716,5.380525138403755
100717,5.472339020809159
100718,5.675670059488766
100719,5.494707954203477
100720,5.970917513943277
100721,5.95631081139436
100722,5.607751852396177
100723,5.868985255547159
100724,5.366001219896134
100725,5.38227937015472
100726,5.44860169034655
100727,5.891111360961077
100728,5.588921576505527
100729,5.512064595313859
100730,5.853871940402314
100731,5.735936153316288
100732,5.730949968194182
100733,6.146291450575518
100734,5.479707049613353
100735,5.78891941546317
100736,5.762004519987386
100737,5.380764458881458
100738,5.611504033960955
100739,5.677695369755384
100740,5.506822566036135
100741,5.75063566386234
100742,5.545229825365823
100743,5.723507682523632
100744,6.008097510071821
100745,5.941418364018318
100746,5.57320891902782
100747,5.828262694383739
100748,6.23887385049602
100749,5.832549566664966
100750,5.921077690494712
100751,5.5888458792323945
100752,5.651331253349781
100753,5.555194743072207
100754,5.496660475968383
100755,5.812651496031322
100756,5.668519250320969
100757,5.855834428919479
100758,5.801765314041404
100759,5.836264448196744
100760,5.488591663248371
100761,5.7503942093171645
100762,5.364949533715844
100763,5.907656017894624
100764,5.774149394826964
100765,6.220580763147154
100766,5.538933006464504
100767,5.767162927979371
100768,5.3870756106916815
100769,5.660185989116144
100770,5.167704298262834
100771,5.597969294292852
100772,5.721294651506469
100773,5.637762829748681
100774,5.387704497901723
100775,5.981650365065434
100776,5.7831081528856885
100777,5.803568196410197
100778,5.801704233221244
100779,5.362784243247006
100780,5.5586678902909625
100781,5.44820115150651
100782,5.436968411318958
100783,5.586335828062147
100784,5.699743326171301
100785,5.824554582883138
100786,5.806182093685493
100787,5.723464957089163
100788,5.760607355216052
100789,5.918426365082269
100790,5.642878966056742
100791,5.677514444978442
100792,5.792147187759838
100793,5.158573458000319
100794,5.201440230943263
100795,5.243960063904524
100796,6.0261817203791
100797,5.76026370949694
100798,5.700808113440871
100799,5.151923501362035
100800,5.694479057739954
100801,5.742140049813315
100802,5.625405412632972
100803,5.6201456862618215
100804,6.102190622186754
100805,5.827739951797412
100806,5.670628559309989
100807,5.482975912687834
100808,5.495722229476087
100809,5.674238463037909
100810,5.313820986368228
100811,5.211577015394141
100812,5.250693541078363
100813,5.782179934351007
100814,6.019250659504905
100815,6.012361041270196
100816,5.89806734706508
100817,5.399964475916931
100818,5.652957501217315
100819,6.009678321890533
100820,5.898071146686561
100821,5.677039514383068
100822,5.732497235367191
100823,5.778733742336044
100824,6.1856778336223215
100825,5.309052445518319
100826,5.756118092336692
100827,5.961453840020113
100828,5.657812688332342
100829,5.526500962499995
100830,6.201222634408623
100831,5.869795532198623
100832,5.54722883143404
100833,5.735929068934638
100834,5.337454480395536
100835,5.548769678032841
100836,5.847866631462239
100837,5.389981813379563
100838,5.930922848987393
100839,5.531758775818162
100840,5.665166906852392
100841,5.450378695793916
100842,5.200886460428592
100843,5.608036979720055
100844,5.698976895509986
100845,5.762275075539947
100846,5.436286929347261
100847,5.735477676964365
100848,5.4776242714433465
100849,5.770469523342399
100850,5.726461396727245
100851,5.909247325005708
100852,5.52303997213312
100853,5.153518145205453
100854,5.690045875293436
100855,5.036069562484045
100856,5.902231409141677
100857,5.735085453256033
100858,5.6619318563025445
100859,5.647928556194529
100860,5.981067293003434
100861,5.801641982456204
100862,5.250769768841565
100863,5.697471700274036
100864,5.563739051489392
100865,5.985099457247998
100866,5.128736594459042
100867,5.404254410765134
100868,5.7442484918865375
100869,5.692422101157717
100870,6.0064328229636885
100871,5.773484106190153
100872,5.4201178621297
100873,5.556141930268495
100874,5.438328804157209
100875,5.662072391642141
100876,5.3401863773178775
100877,5.642665899580607
100878,5.4538392977410695
100879,5.247076981322607
100880,5.475874266470783
100881,5.56287208586582
100882,5.399357849906664
100883,5.758138659177348
100884,6.091749448736664
100885,5.456535438890569
100886,5.846980211790651
100887,5.623383288271725
100888,5.840548535066773
100889,5.548605793621391
100890,5.632903059944511
100891,5.434633530996507
100892,5.549475510430057
100893,5.41930367751047
100894,5.743150234688073
100895,5.460996417445131
100896,5.8869967802165775
100897,5.498609011556255
100898,5.560092417901615
100899,5.49169532302767
100900,5.4061542066592665
100901,5.792534664768027
100902,5.39982078516914
100903,5.757539197744336
100904,5.242387526552193
100905,5.700168460381974
100906,5.0172661687247455
100907,5.566193287220813
100908,5.770592035492882
100909,5.227671854023356
100910,5.717086192104034
100911,5.819926516502164
100912,5.811421298494679
100913,5.665956034325063
100914,5.768077531305607
100915,5.474968144844752
100916,5.828737342613749
100917,5.332330288583762
100918,5.366399398539215
100919,5.3574266590876505
100920,6.372525784157915
100921,5.612419976037927
100922,5.432018770108698
100923,5.4429821111261845
100924,5.564476891289814
100925,5.436297863139771
100926,5.612739868964127
100927,5.831104655517265
100928,5.438976250195992
100929,5.497489402010615
100930,5.213075495710655
100931,5.493859018373769
100932,5.84953805321129
100933,5.272577192379686
100934,6.096537171979435
100935,5.731002617278136
100936,5.468010576907545
100937,5.412052613159176
100938,5.721372286614496
100939,5.630366192781366
100940,5.626876342168544
100941,5.843513978994452
100942,5.698930571059464
100943,5.4723704878706485
100944,5.782640225515934
100945,5.61110225279117
100946,5.440711171366274
100947,5.611170187796233
100948,5.739843366041896
100949,5.651013213117039
100950,5.502739790317719
100951,5.546466374391457
100952,5.116325976792723
100953,5.771086204782478
100954,5.683714863960631
100955,5.842149177304236
100956,5.534816299732484
100957,5.657677090144716
100958,5.4673937037769065
100959,5.330974184616935
100960,5.6418877527466975
100961,6.090287196420832
100962,5.940067024617747
100963,5.784838770763599
100964,5.384343019220978
100965,5.499329487538489
100966,5.46816729533748
100967,5.6526498585008085
100968,5.183623268396332
100969,5.651589297485771
100970,5.223154309373058
100971,5.745255829242524
100972,5.573468066577334
100973,5.846124722389504
100974,5.223062816075981
100975,5.753315845562611
100976,5.586531016902882
100977,5.659290342089662
100978,5.57433685255819
100979,5.858399943448603
100980,5.104316425087745
100981,5.747782390739303
100982,5.949312497337814
100983,5.993312983060605
100984,5.345449955551885
100985,5.803307556197979
100986,5.707504763675388
100987,5.655811193515547
100988,5.703202922595665
100989,6.2217487822078965
100990,5.900785286830796
100991,5.774117877066601
100992,5.489342299879354
100993,5.32725805940936
100994,5.574933174561011
100995,5.717049777449574
100996,5.726243475888623
100997,6.191958330047783
100998,5.526979482710885
100999,5.603183260245714
101000,5.589185392484069
101001,5.441035082680173
101002,5.613807158428244
101003,5.305899862898514
101004,5.606235466198996
101005,5.608592391734419
101006,5.376710286713205
101007,6.162323056778405
101008,5.850039534041571
101009,5.8284253483871
101010,5.664371058897814
101011,5.417398347519338
101012,5.29388935676252
101013,6.00247403618414
101014,5.644454644061625
101015,5.768142437795177
101016,5.796027382020839
101017,5.8033219067147
101018,5.378203408399713
101019,5.5269215368898585
101020,5.776390194230771
101021,5.419277386285103
101022,5.774106831551762
101023,5.747203302104026
101024,5.478487082378706
101025,5.884878514829325
101026,5.562414119107416
101027,5.647371040948201
101028,5.855468915542588
101029,5.708193883401691
101030,5.400919348656316
101031,5.624067512064357
101032,5.151253392941726
101033,5.714267719245981
101034,5.594592144858325
101035,5.459808475061436
101036,5.1373607705463655
101037,5.816435997723602
101038,5.859875888738316
101039,5.611590385760792
101040,5.503030691295862
101041,5.845801609058981
101042,5.947026403591735
101043,5.521033270371845
101044,5.9823238877479525
101045,5.886978973918303
101046,5.30535133817466
101047,5.516150115916389
101048,5.422984719043598
101049,5.620912858459633
101050,5.662259823089698
101051,5.447634883836145
101052,5.567844940407667
101053,5.5369773350830656
101054,5.625643955994747
101055,5.816919365868671
101056,5.831388729973696
101057,5.631662448431598
101058,5.740305921695835
101059,5.807920788181946
101060,5.4238369283266366
101061,6.085287096037064
101062,5.7041331846266985
101063,5.420002515922533
101064,5.988893528046901
101065,5.11097331813653
101066,5.442028977449809
101067,5.439307222899515
101068,5.443875278608175
101069,5.467522008344531
101070,5.491449323213601
101071,5.578387398578343
101072,5.388598128629383
101073,5.428494278574362
101074,5.554966155177681
101075,5.658948252676055
101076,5.328015724662691
101077,5.615270216090721
101078,5.718190751620568
101079,5.217207340640016
101080,5.51899188576499
101081,5.848696632318024
101082,5.736001759723877
101083,5.789699322485831
101084,5.194988246192224
101085,5.970475896096104
101086,5.702877709118184
101087,5.149958502581285
101088,5.823128998687025
101089,5.391115425241878
101090,5.7305641188286245
101091,5.694109616371861
101092,5.5162267152481945
101093,5.299035502277548
101094,5.771709576802095
101095,5.270331170991994
101096,5.802786624117289
101097,5.64917978073936
101098,5.426607929490274
101099,5.57740650040796
101100,5.207933645579033
101101,5.8141640484609525
101102,5.947282939567231
101103,5.809061901964014
101104,5.447879321902292
101105,5.661978407821152
101106,5.651961824973114
101107,5.614996860153042
101108,6.009102678799536
101109,5.650842290371656
101110,5.996847610425903
101111,5.563401615108887
101112,6.480131399308448
101113,5.656427898880793
101114,5.831537520018173
101115,5.732010314772197
101116,5.432510082333465
101117,5.515341680002166
101118,5.929515903437277
101119,5.648473895678762
101120,5.8066764000996045
101121,5.088080795481801
101122,5.880470443684317
101123,5.952825616317568
101124,6.061778654198861
101125,6.161350662470795
101126,6.040333887329325
101127,5.485293097284739
101128,5.381275002087932
101129,5.966248600816471
101130,5.987190974468831
101131,5.260423908825032
101132,5.4432589329371694
101133,5.646917039033724
101134,5.512755390431266
101135,5.530445713084191
101136,5.435334410314681
101137,5.610101143072825
101138,5.588520798788522
101139,5.8495064414019
101140,5.485518989284174
101141,5.377488368030299
101142,5.961659350665286
101143,5.712247542396653
101144,5.4821478058293
101145,5.285457748279441
101146,5.430471155792475
101147,5.2657954536844045
101148,5.718859286949737
101149,5.728545337333344
101150,6.044085811532568
101151,5.562597909010947
101152,5.758954651770182
101153,5.624711527780164
101154,5.861785238259472
101155,5.499153170749196
101156,5.9957065133494325
101157,5.672071074950509
101158,5.214549313706812
101159,5.602969414670952
101160,5.56307641955209
101161,5.5716978430282325
101162,5.794454797573053
101163,5.501400599780027
101164,5.734858202107716
101165,5.741811141837388
101166,5.7715866335784085
101167,5.838995141617488
101168,5.554511009948328
101169,5.621042528480757
101170,5.74621993504843
101171,5.509840987360803
101172,5.481131543696392
101173,5.541149829048663
101174,5.917357548462405
101175,5.859105867348262
101176,5.667435535811819
101177,5.625364527251804
101178,5.877816571435687
101179,5.186054113495629
101180,5.704236598685384
101181,5.803789287398104
101182,5.2748495733249
101183,6.038565844821278
101184,5.954616381204687
101185,5.623476765249507
101186,5.63219105778262
101187,5.887213001471537
101188,5.668777906859759
101189,5.846348742226837
101190,6.081091136060422
101191,5.856415229965933
101192,5.506934571894817
101193,5.611396646563662
101194,5.725226904418378
101195,5.463636036380194
101196,5.4919381828513
101197,5.300954082049429
101198,5.665390316193225
101199,5.106935078278184
101200,5.50677179847844
101201,5.732749792558025
101202,5.346778558916412
101203,5.356448908802122
101204,5.586021301918663
101205,6.050356628082227
101206,5.82505874929484
101207,5.463463361840695
101208,5.831175157894904
101209,5.265620099846274
101210,5.238157387182582
101211,5.363420758862048
101212,5.668289470129821
101213,5.501543342767945
101214,5.362930496339686
101215,5.6197469484759495
101216,5.521193457621848
101217,5.694660206019762
101218,5.328268693949212
101219,5.236865781000233
101220,5.992433404084295
101221,5.39083524083253
101222,5.698604843957583
101223,5.435321520373691
101224,5.781988274131436
101225,5.73397155769635
101226,5.635801288823132
101227,5.831178894266486
101228,5.606322253959661
101229,5.590034457389265
101230,5.877025171881542
101231,5.510343930858653
101232,5.4189814578712685
101233,5.635362724191509
101234,5.7054427867988124
101235,5.880532259972824
101236,5.509832661948167
101237,5.700552483904176
101238,5.823572358116508
101239,5.617281616941909
101240,5.9228914972627535
101241,5.247655882500112
101242,5.576696223804902
101243,5.359558733645827
101244,5.308839479926974
101245,5.890994765781215
101246,5.071577502414584
101247,5.670409425511025
101248,5.423404360248242
101249,5.371992654952919
101250,5.300824333447963
101251,5.58759434017702
101252,5.4216250681784
101253,5.729367460269714
101254,5.586103402529261
101255,5.688239168695873
101256,5.293123091163579
101257,5.936562437796965
101258,5.60851461438142
101259,4.950523709441768
101260,5.691623113874812
101261,5.67812245991081
101262,5.596060387950274
